,location,total_sqft,bath,balcony,price,bhk
7727,Raja Rajeshwari Nagar,1187.0,2.0,2.0,40.14,2.0
7728,Raja Rajeshwari Nagar,1141.0,2.0,1.0,60.0,2.0
7729,Rajaji Nagar,1640.0,3.0,2.0,229.0,3.0
7730,Rajaji Nagar,2390.0,3.0,2.0,415.0,3.0
7731,Rajaji Nagar,2390.0,3.0,2.0,410.0,3.0
7733,Rajaji Nagar,3516.0,4.0,3.0,540.0,4.0
7734,Rajaji Nagar,1640.0,3.0,3.0,223.0,3.0
7736,Rajaji Nagar,1800.0,4.0,1.5823075660594124,324.0,6.0
7737,Rajaji Nagar,3526.0,4.0,1.0,558.0,4.0
7740,Rajaji Nagar,1800.0,3.0,3.0,260.0,3.0
7741,Rajaji Nagar,1640.0,3.0,2.0,241.0,3.0
7742,Rajaji Nagar,1370.0,2.0,1.0,170.0,2.0
7743,Rajaji Nagar,2409.0,3.0,2.0,360.0,3.0
7745,Rajaji Nagar,1718.0,3.0,2.0,288.0,2.0
7746,Rajaji Nagar,2386.0,3.0,1.5823075660594124,334.0,3.0
7747,Rajaji Nagar,3436.0,6.0,3.0,500.0,4.0
7748,Rajaji Nagar,1200.0,2.0,0.0,150.0,2.0
7749,Rajaji Nagar,1160.0,1.0,0.0,163.0,2.0
7750,Rajaji Nagar,660.0,1.0,0.0,75.0,1.0
7751,Rajaji Nagar,1440.0,2.0,2.0,170.0,2.0
7752,Rajaji Nagar,2448.0,3.0,2.0,400.0,3.0
7753,Rajaji Nagar,1440.0,2.0,2.0,185.0,2.0
7754,Rajaji Nagar,1640.0,3.0,3.0,230.0,3.0
7757,Rajaji Nagar,1800.0,2.0,2.0,250.0,3.0
7758,Rajaji Nagar,3100.0,4.0,3.0,550.0,4.0
7759,Rajaji Nagar,3526.0,4.0,3.0,598.0,4.0
7760,Rajaji Nagar,1357.0,2.0,1.0,130.0,2.0
7761,Rajaji Nagar,2300.0,3.0,3.0,369.0,3.0
7763,Rajaji Nagar,2500.0,3.0,3.0,350.0,3.0
7766,Rajaji Nagar,2559.0,3.0,2.0,403.0,3.0
7767,Rajaji Nagar,1763.0,3.0,2.0,262.0,2.0
7773,Rajaji Nagar,2533.0,3.0,3.0,425.0,3.0
7774,Rajaji Nagar,1268.0,2.0,1.0,127.0,2.0
7776,Rajaji Nagar,1640.0,3.0,2.0,262.0,3.0
7777,Rajaji Nagar,1200.0,1.0,1.0,200.0,2.0
7778,Rajaji Nagar,2367.0,3.0,3.0,375.0,3.0
7779,Rajaji Nagar,2440.0,2.0,0.0,415.0,4.0
7780,Rajaji Nagar,1640.0,3.0,2.0,251.0,3.0
7782,Rajaji Nagar,1640.0,3.0,2.0,268.0,3.0
7783,Rajaji Nagar,2367.0,4.0,3.0,340.0,3.0
7785,Rajaji Nagar,3600.0,5.0,1.5823075660594124,510.0,5.0
7786,Rajaji Nagar,1350.0,4.0,1.0,230.0,4.0
7789,Rajaji Nagar,2400.0,5.0,1.0,408.0,5.0
7790,Rajaji Nagar,2500.0,3.0,3.0,340.0,3.0
7791,Rajaji Nagar,2390.0,3.0,1.0,372.0,3.0
7792,Rajaji Nagar,2415.0,3.0,2.0,399.0,3.0
7793,Rajaji Nagar,1718.0,3.0,2.0,275.0,2.0
7794,Rajaji Nagar,1763.0,3.0,2.0,240.0,2.0
7796,Rajaji Nagar,2409.0,3.0,3.0,395.0,3.0
7797,Rajaji Nagar,1314.0,2.0,0.0,225.0,2.0
7798,Rajaji Nagar,1440.0,2.0,2.0,165.0,2.0
7799,Rajaji Nagar,1640.0,3.0,3.0,245.0,3.0
7800,Rajiv Nagar,1690.0,3.0,1.0,125.0,3.0
7801,Rajiv Nagar,1263.0,2.0,1.0,93.32,2.0
7802,Rajiv Nagar,2340.0,4.0,1.0,148.0,4.0
7803,Rajiv Nagar,2340.0,5.0,1.0,129.0,4.0
7804,Rajiv Nagar,1330.0,2.0,1.0,93.0,2.0
7805,Rajiv Nagar,1309.0,2.0,1.0,80.0,2.0
7806,Rajiv Nagar,2340.0,4.0,1.0,145.0,4.0
7807,Rajiv Nagar,2330.0,5.0,1.0,175.0,4.0
7808,Rajiv Nagar,2340.0,5.0,1.0,160.0,4.0
7809,Ramagondanahalli,1151.0,2.0,2.0,48.77,2.0
7810,Ramagondanahalli,1251.0,2.0,1.0,47.0,2.0
7811,Ramagondanahalli,1235.0,2.0,1.0,52.04,2.0
7812,Ramagondanahalli,1610.0,2.0,2.0,111.0,3.0
7813,Ramagondanahalli,540.0,1.0,0.0,30.0,1.0
7815,Ramagondanahalli,1235.0,2.0,1.0,46.8,2.0
7816,Ramagondanahalli,1215.0,2.0,1.0,51.26,2.0
7817,Ramagondanahalli,2257.0,4.0,2.0,157.0,3.0
7818,Ramagondanahalli,1251.0,2.0,1.0,47.4,2.0
7819,Ramagondanahalli,1610.0,2.0,2.0,115.0,3.0
7820,Ramagondanahalli,920.0,2.0,3.0,65.0,2.0
7821,Ramagondanahalli,1215.0,2.0,1.0,45.5,2.0
7823,Ramagondanahalli,1253.0,2.0,1.0,52.66,2.0
7824,Ramagondanahalli,1295.0,2.0,2.0,95.0,2.0
7825,Ramagondanahalli,1151.0,2.0,2.0,50.5,2.0
7826,Ramagondanahalli,1235.0,2.0,1.0,49.3,2.0
7827,Ramagondanahalli,2257.0,3.0,2.0,159.0,3.0
7829,Ramagondanahalli,1910.0,3.0,2.0,142.0,3.0
7830,Ramagondanahalli,1215.0,2.0,1.0,46.1,2.0
7832,Ramagondanahalli,1251.0,2.0,1.0,50.0,2.0
7833,Ramagondanahalli,1151.0,2.0,2.0,43.6,2.0
7835,Ramagondanahalli,1251.0,2.0,1.0,53.0,2.0
7836,Ramagondanahalli,845.0,2.0,1.0,45.82,2.0
7837,Ramagondanahalli,1910.0,3.0,2.0,150.0,3.0
7839,Ramagondanahalli,2040.0,3.0,2.0,114.0,3.0
7840,Ramagondanahalli,3350.0,3.0,3.0,150.0,3.0
7841,Ramagondanahalli,1251.0,2.0,1.0,46.0,2.0
7843,Ramagondanahalli,1151.0,2.0,2.0,46.0,2.0
7844,Ramagondanahalli,1610.0,2.0,1.0,112.0,3.0
7845,Ramagondanahalli,1200.0,3.0,1.0,56.1,3.0
7846,Ramagondanahalli,2787.0,5.0,2.0,220.0,4.0
7848,Ramagondanahalli,1125.0,2.0,2.0,75.0,2.0
7849,Ramagondanahalli,1151.0,2.0,2.0,42.5,2.0
7850,Ramagondanahalli,2257.0,3.0,2.0,155.0,3.0
7851,Ramagondanahalli,1500.0,3.0,3.0,100.0,3.0
7853,Ramagondanahalli,1910.0,3.0,2.0,131.0,3.0
7854,Ramamurthy Nagar,3700.0,4.0,1.0,225.0,4.0
7855,Ramamurthy Nagar,3500.0,5.0,2.0,150.0,5.0
7856,Ramamurthy Nagar,1050.0,2.0,0.0,37.0,2.0
7857,Ramamurthy Nagar,1040.0,2.0,2.0,50.0,2.0
7859,Ramamurthy Nagar,1200.0,3.0,1.0,72.0,2.0
7860,Ramamurthy Nagar,360.0,1.0,1.0,26.0,1.0
7861,Ramamurthy Nagar,950.0,2.0,1.0,50.79,2.0
7862,Ramamurthy Nagar,1200.0,2.0,0.0,66.0,3.0
7863,Ramamurthy Nagar,1525.0,3.0,1.0,100.0,3.0
7864,Ramamurthy Nagar,1200.0,2.0,0.0,80.0,2.0
7865,Ramamurthy Nagar,1200.0,2.0,3.0,42.0,2.0
7867,Ramamurthy Nagar,1100.0,2.0,0.0,68.0,2.0
7868,Ramamurthy Nagar,1185.0,2.0,1.0,45.5,2.0
7869,Ramamurthy Nagar,1170.0,2.0,2.0,46.8,2.0
7870,Ramamurthy Nagar,1150.0,2.0,2.0,51.0,2.0
7871,Ramamurthy Nagar,1200.0,2.0,1.0,48.0,2.0
7873,Ramamurthy Nagar,600.0,3.0,2.0,45.0,2.0
7874,Ramamurthy Nagar,1110.0,2.0,0.0,65.0,2.0
7876,Ramamurthy Nagar,1200.0,2.0,1.0,78.0,2.0
7878,Ramamurthy Nagar,600.0,1.0,1.0,43.0,1.0
7879,Ramamurthy Nagar,1006.0,2.0,1.0,57.0,2.0
7880,Ramamurthy Nagar,1200.0,2.0,1.0,76.0,2.0
7883,Ramamurthy Nagar,700.0,2.0,1.0,33.0,2.0
7884,Ramamurthy Nagar,1125.0,2.0,1.0,47.0,2.0
7885,Ramamurthy Nagar,1000.0,2.0,1.0,62.0,2.0
7886,Ramamurthy Nagar,1334.0,2.0,1.0,67.0,2.0
7887,Ramamurthy Nagar,1200.0,2.0,1.0,46.0,2.0
7888,Ramamurthy Nagar,1200.0,2.0,1.0,57.9,2.0
7890,Ramamurthy Nagar,1360.0,2.0,0.0,45.0,2.0
7891,Ramamurthy Nagar,1170.0,2.0,2.0,44.0,2.0
7892,Ramamurthy Nagar,2200.0,4.0,2.0,130.0,4.0
7893,Ramamurthy Nagar,1050.0,2.0,1.0,51.66,2.0
7894,Ramamurthy Nagar,2916.0,5.0,1.0,230.0,4.0
7895,Ramamurthy Nagar,2316.0,3.0,0.0,125.0,3.0
7896,Ramamurthy Nagar,1101.0,2.0,1.0,50.0,2.0
7897,Ramamurthy Nagar,1150.0,2.0,2.0,40.0,2.0
7899,Ramamurthy Nagar,1050.0,2.0,2.0,37.8,2.0
7900,Ramamurthy Nagar,935.0,2.0,2.0,39.0,2.0
7901,Ramamurthy Nagar,1200.0,2.0,1.0,68.0,2.0
7902,Ramamurthy Nagar,540.0,1.0,0.0,35.0,1.0
7903,Ramamurthy Nagar,960.0,2.0,2.0,35.0,2.0
7904,Rayasandra,1314.0,2.0,2.0,63.0,3.0
7905,Rayasandra,1065.0,2.0,2.0,44.95,2.0
7906,Rayasandra,1708.0,3.0,2.0,75.0,3.0
7907,Rayasandra,1199.0,2.0,1.0,48.5,3.0
7908,Rayasandra,1577.0,3.0,2.0,67.0,3.0
7909,Rayasandra,1253.0,2.0,2.0,57.0,2.0
7910,Rayasandra,583.0,1.0,1.0,26.9,1.0
7911,Rayasandra,1198.0,2.0,1.0,54.0,2.0
7912,Rayasandra,1555.0,3.0,2.0,75.17,3.0
7913,Rayasandra,1458.0,3.0,2.0,60.0,3.0
7914,Rayasandra,1179.0,2.0,1.0,55.0,3.0
7915,Rayasandra,1601.0,3.0,3.0,70.0,3.0
7916,Rayasandra,1708.0,3.0,1.0,76.0,4.0
7917,Rayasandra,470.0,1.0,1.0,21.0,1.0
7918,Rayasandra,3600.0,5.0,3.0,145.0,5.0
7919,Rayasandra,1357.0,2.0,2.0,59.0,3.0
7920,Sadashiva Nagar,3761.0,3.0,2.0,660.0,3.0
7921,Sadashiva Nagar,2780.0,5.0,2.0,480.0,4.0
7922,Sadashiva Nagar,2720.0,4.0,1.0,485.0,4.0
7923,Sadashiva Nagar,3761.0,3.0,2.0,650.0,3.0
7924,Sadashiva Nagar,3850.0,3.0,3.0,650.0,3.0
7925,Sadashiva Nagar,3500.0,4.0,1.5823075660594124,700.0,4.0
7926,Sadashiva Nagar,7500.0,5.0,2.0,1500.0,5.0
7928,Sahakara Nagar,1500.0,2.0,2.0,95.0,3.0
7929,Sahakara Nagar,1100.0,2.0,1.0,56.0,2.0
7930,Sahakara Nagar,1219.0,2.0,2.0,48.0,2.0
7931,Sahakara Nagar,1200.0,4.0,1.5823075660594124,130.0,4.0
7932,Sahakara Nagar,1100.0,2.0,2.0,75.0,3.0
7933,Sahakara Nagar,1655.0,3.0,1.0,115.0,3.0
7934,Sahakara Nagar,1150.0,2.0,1.0,54.0,2.0
7935,Sahakara Nagar,1270.0,2.0,1.0,69.85,2.0
7936,Sahakara Nagar,960.0,2.0,3.0,56.0,2.0
7937,Sahakara Nagar,1048.0,2.0,3.0,50.0,2.0
7938,Sahakara Nagar,1160.0,2.0,1.0,55.0,2.0
7939,Sahakara Nagar,1200.0,2.0,2.0,75.0,3.0
7940,Sahakara Nagar,2500.0,4.0,1.5823075660594124,200.0,4.0
7941,Sahakara Nagar,1914.0,3.0,3.0,179.0,3.0
7942,Sahakara Nagar,1500.0,3.0,2.0,125.0,3.0
7943,Sahakara Nagar,1100.0,2.0,1.0,55.0,2.0
7944,Sahakara Nagar,1914.0,3.0,2.0,149.0,3.0
7945,Sahakara Nagar,1000.0,2.0,1.0,60.0,2.0
7947,Sahakara Nagar,1175.0,2.0,3.0,49.0,2.0
7948,Sahakara Nagar,1370.0,2.0,2.0,90.0,3.0
7949,Sahakara Nagar,1180.0,2.0,2.0,72.0,2.0
7950,Sahakara Nagar,1200.0,2.0,2.0,60.0,2.0
7951,Sahakara Nagar,1032.0,2.0,2.0,45.0,2.0
7952,Sahakara Nagar,1200.0,2.0,0.0,46.0,2.0
7953,Sahakara Nagar,1270.0,2.0,1.0,96.0,2.0
7954,Sahakara Nagar,1201.0,2.0,3.0,80.0,2.0
7955,Sahakara Nagar,1200.0,2.0,1.0,54.0,2.0
7956,Sahakara Nagar,1291.0,2.0,2.0,72.3,2.0
7957,Sanjay nagar,1000.0,2.0,2.0,70.0,2.0
7958,Sanjay nagar,1100.0,2.0,2.0,98.0,2.0
7959,Sanjay nagar,1150.0,2.0,3.0,72.2,2.0
7960,Sanjay nagar,1800.0,3.0,2.0,180.0,3.0
7961,Sanjay nagar,630.0,1.0,1.0,35.0,2.0
7962,Sanjay nagar,3300.0,3.0,1.5823075660594124,250.0,5.0
7963,Sanjay nagar,1900.0,2.0,2.0,180.0,3.0
7964,Sanjay nagar,1575.0,2.0,2.0,90.0,2.0
7967,Sanjay nagar,960.0,2.0,1.0,55.0,2.0
7968,Sanjay nagar,1050.0,2.0,0.0,59.0,2.0
7969,Sanjay nagar,1150.0,2.0,0.0,70.0,2.0
7970,Sanjay nagar,1500.0,3.0,1.0,150.0,3.0
7971,Sanjay nagar,1180.0,2.0,3.0,80.0,2.0
7972,Sarakki Nagar,2121.0,4.0,3.0,253.0,3.0
7973,Sarakki Nagar,2289.0,3.0,2.0,260.0,3.0
7974,Sarakki Nagar,2500.0,4.0,2.0,325.0,3.0
7975,Sarakki Nagar,2145.0,4.0,1.0,270.0,3.0
7976,Sarakki Nagar,1200.0,3.0,2.0,128.0,3.0
7977,Sarakki Nagar,2663.0,4.0,1.0,338.0,3.0
7978,Sarakki Nagar,1840.0,4.0,1.0,175.0,3.0
7982,Sarjapur,2250.0,3.0,2.0,148.0,3.0
7983,Sarjapur,1600.0,3.0,1.0,75.0,3.0
7984,Sarjapur,1242.5,2.0,0.0,43.49,2.0
7985,Sarjapur,913.0,2.0,1.0,32.0,2.0
7986,Sarjapur,1128.0,2.0,1.0,60.0,2.0
7987,Sarjapur,1185.0,2.0,2.0,47.0,2.0
7988,Sarjapur,900.0,2.0,1.0,42.0,3.0
7989,Sarjapur,649.5,1.0,0.0,17.535,1.0
7990,Sarjapur,1020.0,2.0,2.0,35.0,2.0
7991,Sarjapur,1195.0,2.0,1.0,42.0,2.0
7992,Sarjapur,1240.0,2.0,1.0,44.0,2.0
7994,Sarjapur,950.0,2.0,2.0,32.5,2.0
7995,Sarjapur,1285.0,2.0,2.0,68.0,3.0
7997,Sarjapur,925.0,2.0,1.0,25.0,2.0
7998,Sarjapur,3190.0,3.0,1.0,160.0,4.0
7999,Sarjapur,1215.0,2.0,0.0,40.0,2.0
8001,Sarjapur,1200.0,3.0,2.0,78.0,3.0
8002,Sarjapur,1000.0,2.0,2.0,30.0,2.0
8003,Sarjapur,1157.0,2.0,1.0,40.0,2.0
8004,Sarjapur,2238.0,3.0,1.0,140.0,3.0
8005,Sarjapur,2020.0,3.0,3.0,85.0,3.0
8006,Sarjapur,2885.0,3.0,1.0,185.0,4.0
8008,Sarjapur,1240.0,2.0,1.0,44.3,2.0
8009,Sarjapur,625.0,1.0,1.0,19.0,1.0
8010,Sarjapur,2585.5,4.0,0.0,139.5,4.0
8011,Sarjapur,940.0,2.0,1.0,25.38,2.0
8012,Sarjapur,2100.0,3.0,1.0,125.0,4.0
8013,Sarjapur,913.0,2.0,1.0,36.0,2.0
8014,Sarjapur,1404.0,2.0,0.0,53.35,3.0
8015,Sarjapur,1830.0,3.0,1.0,88.0,3.0
8016,Sarjapur,1364.0,2.0,2.0,56.0,3.0
8017,Sarjapur,1124.0,2.0,1.0,30.35,2.0
8018,Sarjapur,1044.0,2.0,2.0,32.0,2.0
8019,Sarjapur,650.0,1.0,2.0,19.87,1.0
8020,Sarjapur,1175.0,2.0,2.0,42.0,2.0
8021,Sarjapur,1240.0,2.0,2.0,43.1,2.0
8023,Sarjapur,1032.0,2.0,1.0,42.0,2.0
8025,Sarjapur,1044.0,2.0,2.0,34.0,2.0
8026,Sarjapur,1200.0,3.0,2.0,76.13,3.0
8027,Sarjapur,1200.0,2.0,2.0,62.0,2.0
8028,Sarjapur,900.0,2.0,2.0,27.98,2.0
8030,Sarjapur,1205.0,2.0,2.0,29.0,2.0
8031,Sarjapur,850.0,2.0,2.0,32.0,2.0
8032,Sarjapur,1175.0,2.0,1.0,41.68,2.0
8034,Sarjapur,920.0,2.0,2.0,33.0,2.0
8036,Sarjapur,1150.0,2.0,1.0,41.0,2.0
8037,Sarjapur,1200.0,2.0,1.0,42.6,2.0
8038,Sarjapur,1333.0,3.0,1.0,50.0,3.0
8039,Sarjapur,1044.0,2.0,2.0,36.0,2.0
8040,Sarjapur,950.0,2.0,2.0,35.0,2.0
8042,Sarjapur,2172.0,3.0,0.0,100.0,3.0
8043,Sarjapur,633.0,1.0,1.0,17.09,1.0
8044,Sarjapur,1500.0,5.0,2.0,95.0,3.0
8045,Sarjapur,1451.0,2.0,1.0,87.0,2.0
8046,Sarjapur,2400.0,3.0,3.0,140.0,4.0
8047,Sarjapur,1525.0,2.0,2.0,68.0,3.0
8048,Sarjapur,1095.0,2.0,1.0,45.0,2.0
8049,Sarjapur,1425.0,3.0,2.0,57.0,3.0
8050,Sarjapur  Road,2497.0,3.0,2.0,140.0,3.0
8052,Sarjapur  Road,1787.0,3.0,2.0,125.0,3.0
8056,Sarjapur  Road,1000.0,2.0,1.0,67.0,2.0
8057,Sarjapur  Road,1346.0,2.0,1.0,74.03,2.0
8058,Sarjapur  Road,1195.0,2.0,1.0,70.0,2.0
8059,Sarjapur  Road,1550.0,3.0,3.0,100.0,3.0
8060,Sarjapur  Road,2100.0,3.0,2.0,125.0,3.0
8062,Sarjapur  Road,1691.0,3.0,2.0,113.0,3.0
8063,Sarjapur  Road,1278.0,2.0,2.0,95.0,2.0
8064,Sarjapur  Road,2238.0,3.0,1.0,140.0,3.0
8065,Sarjapur  Road,1800.0,3.0,1.5823075660594124,110.0,3.0
8068,Sarjapur  Road,1984.0,4.0,1.0,146.0,3.0
8072,Sarjapur  Road,1700.0,3.0,3.0,110.0,3.0
8073,Sarjapur  Road,1157.0,2.0,1.0,75.0,3.0
8074,Sarjapur  Road,1282.0,2.0,2.0,72.0,2.0
8075,Sarjapur  Road,4111.0,4.0,1.0,310.0,4.0
8076,Sarjapur  Road,3430.0,6.0,0.0,228.5,4.0
8077,Sarjapur  Road,3900.0,4.0,3.0,300.0,4.0
8080,Sarjapur  Road,1050.0,2.0,1.0,62.0,2.0
8081,Sarjapur  Road,1700.0,3.0,3.0,135.0,3.0
8082,Sarjapur  Road,1691.0,3.0,2.0,119.0,3.0
8083,Sarjapur  Road,1846.0,3.0,2.0,140.0,3.0
8084,Sarjapur  Road,1200.0,3.0,1.0,95.0,3.0
8088,Sarjapur  Road,1845.0,4.0,1.0,110.0,3.0
8089,Sarjapur  Road,1233.0,2.0,2.0,77.65,2.0
8093,Sarjapur  Road,3750.0,6.0,3.0,290.0,4.0
8095,Sarjapur  Road,1680.0,3.0,1.0,112.0,3.0
8096,Sarjapur  Road,1255.0,2.0,1.0,92.0,2.0
8098,Sarjapur  Road,1311.0,2.0,1.0,78.0,2.0
8100,Sarjapur  Road,1145.0,2.0,2.0,75.0,2.0
8104,Sarjapur  Road,1476.0,2.708601981443623,1.5823075660594124,98.94,3.0
8105,Sarjapur  Road,2180.0,3.0,2.0,170.0,3.0
8108,Sarjapur  Road,1750.0,3.0,2.0,110.0,3.0
8111,Sarjapur  Road,1200.0,3.0,2.0,70.0,3.0
8112,Sarjapur  Road,2600.0,3.0,2.0,200.0,3.0
8114,Sarjapur  Road,685.0,1.0,1.0,40.0,1.0
8116,Sarjapur  Road,2720.0,5.0,1.5823075660594124,210.0,3.0
8117,Sarjapur  Road,1241.0,2.0,1.0,82.0,2.0
8120,Sarjapur  Road,3785.0,6.0,1.5823075660594124,280.0,4.0
8121,Sarjapur  Road,835.0,1.0,1.0,46.95,1.0
8122,Sarjapur  Road,1280.0,2.0,1.0,76.0,2.0
8125,Sarjapur  Road,1263.0,2.0,1.0,78.0,2.0
8126,Sarjapur  Road,1691.0,3.0,1.0,98.0,3.0
8128,Sarjapur  Road,1308.0,2.0,1.0,83.0,2.0
8129,Sarjapur  Road,1592.0,3.0,1.0,91.0,3.0
8131,Sarjapur  Road,1150.0,2.0,2.0,77.0,2.0
8132,Sarjapur  Road,1965.0,3.0,3.0,120.0,3.0
8133,Sarjapur  Road,2275.0,4.0,2.0,180.0,3.0
8135,Sarjapur  Road,1418.0,2.0,2.0,78.0,2.0
8136,Sarjapur  Road,1200.0,2.0,1.0,93.0,2.0
8140,Sarjapur  Road,1525.0,2.0,2.0,87.0,3.0
8142,Sarjapur  Road,3905.0,7.0,1.5823075660594124,290.0,5.0
8144,Sarjapur  Road,715.0,1.0,2.0,29.0,1.0
8145,Sarjapur  Road,1230.0,2.0,3.0,94.5,2.0
8146,Sarjapur  Road,1750.0,3.0,3.0,99.0,3.0
8148,Sarjapur  Road,1500.0,3.0,2.0,88.0,3.0
8150,Sarjapur  Road,1846.0,3.0,3.0,145.0,3.0
8151,Sarjapur  Road,1067.0,2.0,1.0,60.0,2.0
8153,Sarjapur  Road,1700.0,3.0,1.0,95.0,3.0
8156,Sarjapur  Road,3785.0,5.0,1.5823075660594124,280.0,4.0
8157,Sarjapur  Road,2556.0,3.0,2.0,169.0,3.0
8158,Sarjapur  Road,1278.0,2.0,2.0,90.0,2.0
8160,Sarjapur  Road,1305.0,2.0,1.0,99.0,2.0
8161,Sarjapur  Road,1755.0,3.0,2.0,122.0,3.0
8162,Sarjapur  Road,4334.0,2.708601981443623,1.5823075660594124,338.0,4.0
8163,Sarjapur  Road,3930.0,7.0,1.5823075660594124,329.0,5.0
8168,Sarjapur  Road,1455.0,2.0,1.0,98.0,3.0
8169,Sarjapur  Road,1850.0,3.0,3.0,140.0,3.0
8170,Sarjapur  Road,950.0,1.0,0.0,39.9,1.0
8171,Sarjapur  Road,1826.0,3.0,2.0,130.0,3.0
8172,Sarjapur  Road,1660.0,2.0,2.0,116.0,3.0
8173,Sarjapur  Road,1700.0,3.0,3.0,108.0,3.0
8174,Sarjapur  Road,1539.0,3.0,1.5823075660594124,85.0,3.0
8175,Sarjapur  Road,1489.0,2.0,3.0,82.0,3.0
8177,Sarjapur  Road,539.0,1.0,1.0,45.0,1.0
8178,Sarjapur  Road,1200.0,2.0,2.0,75.0,2.0
8181,Sarjapur  Road,3044.0,3.0,2.0,183.0,3.0
8184,Sarjapur  Road,1877.0,4.0,2.0,150.0,3.0
8185,Sarjapur  Road,1229.0,2.0,2.0,70.0,2.0
8187,Sarjapur  Road,1711.0,3.0,1.0,110.0,3.0
8191,Sarjapur  Road,1050.0,2.0,1.0,63.5,2.0
8192,Sarjapur  Road,1350.0,2.0,2.0,102.0,2.0
8193,Sarjapur  Road,2990.0,4.0,1.5823075660594124,240.0,4.0
8195,Sarjapur  Road,1457.0,3.0,3.0,85.0,3.0
8196,Sarjapur  Road,1685.0,3.0,1.0,135.0,3.0
8198,Sarjapur  Road,1200.0,3.0,2.0,70.0,3.0
8202,Sarjapur  Road,984.0,2.0,1.0,55.0,2.0
8206,Sarjapur  Road,1320.0,2.0,1.0,100.0,2.0
8207,Sarjapur  Road,1984.0,4.0,1.0,145.0,3.0
8211,Sarjapur  Road,1550.0,2.0,1.0,89.0,3.0
8212,Sarjapur  Road,2425.0,5.0,1.0,201.0,4.0
8214,Sarjapur  Road,2070.0,4.0,2.0,160.0,3.0
8215,Sarjapur  Road,1435.0,3.0,2.0,90.0,3.0
8218,Sarjapur  Road,1693.0,3.0,2.0,125.0,3.0
8219,Sarjapur  Road,1826.0,3.0,2.0,125.0,3.0
8220,Sarjapur  Road,1660.0,3.0,2.0,116.0,3.0
8222,Sarjapur  Road,1830.0,3.0,1.0,119.0,3.0
8226,Sarjapur  Road,2900.0,4.0,2.0,240.0,4.0
8227,Sarjapur  Road,1059.0,2.0,2.0,68.0,2.0
8229,Sarjapur  Road,1157.0,2.0,1.0,74.0,3.0
8230,Sarjapur  Road,1700.0,3.0,1.0,118.0,3.0
8231,Sarjapur  Road,1691.0,3.0,3.0,120.0,3.0
8233,Sarjapur  Road,1308.0,2.0,1.0,75.0,2.0
8234,Sarjapur  Road,1580.0,3.0,3.0,125.0,3.0
8236,Sarjapur  Road,1763.25,3.0,3.0,98.0,3.0
8237,Sarjapur  Road,1550.0,2.0,2.0,98.0,3.0
8239,Sarjapur  Road,984.0,2.0,1.0,59.0,2.0
8240,Sarjapur  Road,1489.0,3.0,2.0,88.0,3.0
8241,Sarjapur  Road,702.0,1.0,1.0,52.0,1.0
8242,Sarjapur  Road,1242.0,2.0,1.0,75.0,2.0
8243,Sarjapur  Road,2275.0,4.0,2.0,185.0,3.0
8244,Sarjapur  Road,2100.0,3.0,1.0,135.0,3.0
8246,Sarjapur  Road,1862.0,4.0,1.0,110.0,3.0
8247,Sarjapur  Road,2275.0,4.0,2.0,175.0,3.0
8248,Sarjapur  Road,1314.0,2.0,2.0,110.0,2.0
8249,Sarjapur  Road,1787.0,3.0,2.0,116.0,3.0
8253,Sarjapur  Road,1181.0,2.0,1.0,65.0,3.0
8254,Sarjapur  Road,1691.0,3.0,2.0,100.0,3.0
8255,Sarjapur  Road,1026.0,2.0,1.0,60.55,2.0
8256,Sarjapur  Road,1350.0,2.0,1.0,85.0,2.0
8257,Sarjapur  Road,1157.0,2.0,1.0,72.0,3.0
8258,Sarjapur  Road,1019.0,2.0,1.0,62.0,2.0
8259,Sarjapur  Road,3418.0,3.0,1.5823075660594124,235.0,4.0
8260,Sarjapur  Road,691.0,1.0,1.0,31.1,1.0
8264,Sarjapur  Road,1881.0,3.0,2.0,145.0,3.0
8265,Sarjapur  Road,2275.0,4.0,2.0,182.0,3.0
8267,Sarjapur  Road,1881.0,3.0,2.0,145.0,3.0
8269,Sarjapur  Road,2880.0,3.0,2.0,211.0,4.0
8270,Sarjapur  Road,3418.0,2.708601981443623,1.5823075660594124,222.0,4.0
8271,Sarjapur  Road,675.0,1.0,1.0,27.0,1.0
8272,Sarjapur  Road,1773.5,2.708601981443623,1.5823075660594124,102.92,3.0
8273,Sarjapur  Road,1346.0,2.0,1.0,74.03,2.0
8274,Sarjapur  Road,1335.0,2.0,1.0,95.0,2.0
8276,Sarjapur  Road,1680.0,3.0,2.0,126.0,3.0
8277,Sarjapur  Road,1222.0,2.0,1.0,68.0,3.0
8278,Sarjapur  Road,3420.0,4.0,2.0,225.0,4.0
8279,Sarjapur  Road,1510.0,2.0,1.0,110.0,3.0
8280,Sarjapur  Road,1242.0,2.0,1.0,78.0,2.0
8282,Sarjapur  Road,1129.0,2.0,1.0,69.0,2.0
8283,Sarjapur  Road,1850.0,3.0,2.0,140.0,3.0
8285,Sarjapur  Road,1879.0,3.0,2.0,155.0,3.0
8286,Sarjapur  Road,1157.0,2.0,1.0,75.0,3.0
8287,Sarjapur  Road,2425.0,5.0,1.0,175.0,4.0
8288,Sarjapur  Road,1323.0,2.0,2.0,74.0,2.0
8289,Sarjapur  Road,2289.0,3.0,2.0,178.0,3.0
